p1,p2,p3,p4,p5,q1,q2,q3,q4,u
-18.309300453824715,6.698200895525276,-53.29850978537256,2.8987814399381815,-0.5104265334605461,0.13741344832618013,-0.012349504068634238,0.13685936070596896,-0.021857985186617582,-0.029129742778707453
-18.453842655961314,6.7486735094461565,-53.76386864088127,3.026278998990144,-0.5124268568696156,0.13617398113636564,-0.012377076712453689,0.1356057092495922,-0.021845290355726202,-0.029398523617372243
-18.599366729392035,6.799992837336747,-54.232978841397454,3.1561012707543656,-0.5144271802647682,0.13494503265880176,-0.012404684954770548,0.13436262798848053,-0.02183259391510365,-0.02966996927666183
-18.745874953140067,6.852173315348487,-54.70586162313709,3.2882902698118865,-0.5164275036457361,0.13372650609224215,-0.012432329268380655,0.1331300199208325,-0.021819895681061942,-0.029944111371625858
-18.893369466613677,6.905229621945801,-55.182538057092835,3.4228887725453814,-0.5184278270122465,0.13251830542680465,-0.012460010132248756,0.1319077888499998,-0.02180719546789228,-0.030220982037493772
-19.041852264056512,6.959176681830292,-55.66302903722965,3.55994033105461,-0.5204281503640205,0.1313203354360048,-0.012487728031587831,0.13069583937664897,-0.021794493087852033,-0.030500613938860315
-19.19132518882459,7.0140296699244535,-56.147355268263546,3.6994892873344267,-0.5224284737007739,0.13013250166883641,-0.012515483457935206,0.12949407689097459,-0.02178178835114811,-0.030783040284132694
-19.34178992748528,7.0698040154134185,-56.63553725301009,3.841580787714778,-0.5244287970222161,0.1289547104418975,-0.012543276909231224,0.12830240756496158,-0.02176908106592177,-0.031068294838319088
-19.493248003732973,7.126515405845292,-57.127595279288336,3.9862607975676356,-0.5264291203280509,0.12778686883156073,-0.01257110888989529,0.12712073834469687,-0.02175637103823039,-0.03135641193587244
-19.645700772114903,7.184179791292398,-57.623549406365456,4.133576116290554,-0.5284294436179757,0.1266288846661866,-0.012598979910908224,0.12594897694272775,-0.02174365807203402,-0.031647426494508885
-19.799149411562063,7.242813388572464,-58.123419450927,4.2835743925680605,-0.5304297668916816,0.12548066651837905,-0.01262689048989149,0.12478703183046741,-0.021730941969178404,-0.03194137402959749
-19.95359491871857,7.302432685531265,-58.62722497255705,4.4363041399187075,-0.5324300901488533,0.1243421236972815,-0.012654841151190385,0.1236348122306454,-0.02171822252938074,-0.03223829066880912
-20.109038101063785,7.363054445386256,-59.134985258712064,4.591814752530555,-0.5344304133891687,0.12321316624091302,-0.012682832425955502,0.12249222810980305,-0.021705499550213066,-0.03253821316664377
-20.26547956982011,7.42469571113307,-59.64671930917158,4.750156521394227,-0.5364307366122991,0.12209370490854285,-0.012710864852225258,0.12135919017083206,-0.021692772827085826,-0.03284117892087655
-20.4229197326401,7.487373810014597,-60.16244581994829,4.911380650736982,-0.5384310598179087,0.12098365117310164,-0.012738938975013346,0.12023560984555479,-0.02168004215323501,-0.03314722598753284
-20.581358786065767,7.5511063580537865,-60.682183166639504,5.075539274765333,-0.5404313830056547,0.11988291721362934,-0.012767055346393084,0.11912139928734616,-0.02166730731970573,-0.03345639309864427
-20.74079670775335,7.615911264649387,-61.20594938720152,5.242685474718761,-0.5424317061751869,0.11879141590775744,-0.012795214525582958,0.11801647136379559,-0.021654568115336018,-0.03376871967841368
-20.901233248455423,7.681806737237278,-61.733762164127214,5.412873296246242,-0.5444320293261474,0.11770906082422453,-0.012823417079037128,0.11692073964940689,-0.021641824326744233,-0.03408424586100091
-21.062667923753352,7.748811286015943,-62.26563880600716,5.586157767106813,-0.5464323524581716,0.11663576621542426,-0.012851663580530814,0.11583411841833696,-0.02162907573831111,-0.03440301250945807
-21.22510000553175,7.816943728737691,-62.80159622845339,5.762594915203431,-0.5484326755708859,0.11557144700998362,-0.01287995461125327,0.11475652263716966,-0.021616322132167683,-0.034725061233489896
-21.388528513186888,7.886223195565905,-63.341650934364154,5.9422417869563215,-0.5504329986639093,0.11451601880537067,-0.012908290759898335,0.11368786795772536,-0.02160356328818024,-0.03505043440940005
-21.552952204560626,7.956669133998305,-63.88581899350786,6.125156466021208,-0.5524333217368522,0.11346939786053055,-0.012936672622754065,0.11262807070990481,-0.02159079898393364,-0.0353791752007097
-21.718369566590916,8.028301313857405,-64.43411602140253,6.311398092361364,-0.5544336447893169,0.11243150108854709,-0.012965100803801016,0.11157704789456434,-0.02157802899472145,-0.035711327577403015
-21.88477880566977,8.101139832348467,-64.98655715746722,6.501026881680196,-0.5564339678208974,0.11140224604933047,-0.012993575914802094,0.1105347171764239,-0.021565253093527716,-0.036046936340108714
-22.05217783770007,8.175205119183296,-65.54315704242079,6.694104145216098,-0.5584342908311776,0.11038155094232753,-0.01302209857540082,0.10950099687700388,-0.021552471051015425,-0.03638604713860691
-22.220564277839777,8.250517941774675,-66.10392979490157,6.890692309918902,-0.5604346138197334,0.10936933459925437,-0.013050669413217827,0.10847580596759095,-0.02153968263551243,-0.036728706497789906
-22.389935429925167,8.327099410497375,-66.6688889872819,7.090854939003524,-0.562434936786131,0.10836551647684906,-0.013079289063949652,0.10745906406223095,-0.021526887612998657,-0.037074961840365274
-22.56028827556253,8.404970984016321,-67.2380476206504,7.294656752889526,-0.5644352597299273,0.10737001664964377,-0.013107958171463867,0.10645069141074835,-0.02151408574708909,-0.03742486150970366
-22.73161946287485,8.484154474689028,-67.81141809893062,7.502163650552555,-0.5664355826506692,0.10638275580275197,-0.013136677387908904,0.10545060889178741,-0.021501276799029023,-0.037778454798740084
-22.903925294896723,8.564672054030803,-68.38901220211021,7.713442731264526,-0.5684359055478934,0.10540365522467343,-0.013165447373808753,0.10445873800587938,-0.021488460527674887,-0.03813579197398024
-23.077201717602804,8.646546258251334,-68.97084105854712,7.928562316753273,-0.5704362284211262,0.10443263680011126,-0.013194268798166653,0.10347500086852923,-0.02147563668948226,-0.03849692430162187
-23.2514443075574,8.729799993863383,-69.55691511632051,8.14759197379174,-0.5724365512698838,0.10346962300280063,-0.013223142338572837,0.10249932020332146,-0.021462805038496534,-0.038861904078729345
-23.42664825917519,8.814456543357197,-70.14724411359474,8.370602537207912,-0.574436874093671,0.10251453688834752,-0.013252068681310071,0.10153161933504459,-0.021449965326340744,-0.03923078465953424
-23.60280837157821,8.900539570946036,-70.74183704796081,8.597666133338722,-0.5764371968919817,0.10156730208707572,-0.013281048521459003,0.10057182218283227,-0.02143711730220229,-0.039603620486579706
-23.779919035035476,8.988073128382991,-71.34070214471862,8.82885620393751,-0.5784375196642987,0.1006278427968787,-0.01331008256301151,0.09961985325331742,-0.02142426071282589,-0.03998046712341377
-23.957974216973906,9.077081660842612,-71.94384682406525,9.064247530527005,-0.5804378424100924,0.09969608377607686,-0.013339171518974055,0.09867563763380154,-0.021411395302496684,-0.04036138128456381
-24.13696744754191,9.167590012877831,-72.55127766714662,9.303916259235914,-0.5824381651288214,0.09877195033627441,-0.013368316111488457,0.09773910098543169,-0.021398520813037936,-0.04074642087092591
-24.316891804715322,9.259623434440206,-73.16300038093661,9.547939926097078,-0.584438487819932,0.09785536833521771,-0.013397517071937504,0.0968101695363896,-0.02138563698379427,-0.0411356450027664
-24.497739898925538,9.35320758697491,-73.77901976189726,9.796397482848704,-0.5864388104828576,0.09694626416964945,-0.013426775141065002,0.09588877007508537,-0.02137274355162687,-0.04152911405908681
-24.679503857198224,9.448368549578497,-74.39933965838084,10.0493693232174,-0.5884391331170187,0.09604456476815816,-0.013456091069091668,0.09497482994335715,-0.021359840250903938,-0.04192688971014458
-24.86217530678173,9.545132825229727,-75.02396293172461,10.306937309722453,-0.5904394557218221,0.0951501975840206,-0.01348546561582997,0.09406827702967434,-0.021346926813489358,-0.04232903496154679
-25.045745358250922,9.643527347084879,-75.65289141599418,10.569184800990172,-0.592439778296661,0.09426309058803309,-0.01351489955080907,0.09316903976233956,-0.021334002968739305,-0.04273561419000597
-25.23020458806638,9.743579484841927,-76.28612587632419,10.836196679602693,-0.5944401008409146,0.09338317226133096,-0.01354439365339319,0.09227704710269083,-0.021321068443492065,-0.04314669318753559
-25.415543020570862,9.8453170511714,-76.9236659658065,11.108059380488582,-0.596440423353947,0.09251037158819227,-0.013573948712906165,0.09139222853829886,-0.021308122962062376,-0.04356233920551449
-25.60175010940435,9.948768308210644,-77.56551018087305,11.384860919859847,-0.5984407458351074,0.09164461804882329,-0.013603565528756629,0.09051451407615832,-0.02129516624623534,-0.04398262099683104
-25.78881471831545,10.053961974125887,-78.21165581511661,11.666690924721657,-0.6004410682837298,0.09078584161212326,-0.013633244910563318,0.08964383423587043,-0.021282198015259428,-0.0444076088657768
-25.9767251013496,10.160927229736851,-78.86209891149308,11.953640662955426,-0.6024413906991325,0.089933972728424,-0.01366298767828795,0.08878012004281305,-0.02126921798584525,-0.04483737471465631
-26.16546888239197,10.269693725203405,-79.51683421284521,12.24580307398932,-0.6044417130806171,0.0890889423222037,-0.013692794662361209,0.08792330302129826,-0.02125622587215716,-0.045271992095255016
